route_id,bus_route,distance_km,travel_time _minutes,bus_type,bus_type_num,fare_lkr,traffic_level,traffic_level_num,direction,direction_num,time_slot,time_slot_num,age_group,age_group_num,fuel_cost_lkr_per_l,distance_per_litre_km_per_l,est_fuel_cost_per_trip_lkr,frequency_per_day,passenger_count
11,Colombo - Homagama,23,55,Normal,1,51,High,3,Down,2,21:00-23:59,7,Adult,3,289.92,5.51,1211.08,40,55
1,Kandy - Peradeniya,5,15,Luxury,4,5,Low,1,Up,1,06:00-08:59,2,Youth,2,272.23,8.26,164.72,150,37
82,Colombo - Anuradhapura,220,300,Normal,1,706,Medium,2,Up,1,21:00-23:59,7,Adult,3,280.29,3.69,16698.23,10,59
34,Hatton - Nuwara Eliya,45,90,Normal,1,109,High,3,Down,2,21:00-23:59,7,Adult,3,265.06,5.55,2149.86,16,52
69,Galle - Colombo,135,210,Luxury,4,409,Low,1,Down,2,18:00-20:59,6,Senior,4,275.45,4.49,8287.56,20,27
22,Kandy - Matale,35,50,Luxury,4,101,Low,1,Down,2,18:00-20:59,6,Senior,4,280.76,5.3,1855.38,25,33
1,Kandy - Peradeniya,5,15,Normal,1,5,High,3,Down,2,12:00-14:59,4,Senior,4,285.73,7.57,188.62,150,59
24,Monaragala - Wellawaya,35,60,Expressway,2,114,Medium,2,Up,1,06:00-08:59,2,Adult,3,281.09,5.97,1648.94,18,49
2,Galle - Unawatuna,8,25,Normal,1,5,High,3,Down,2,00:00-05:59,1,Child,1,274.75,7.82,281.11,60,45
6,Colombo - Moratuwa,18,50,Normal,1,36,High,3,Down,2,12:00-14:59,4,Youth,2,266.97,6.09,789.31,60,60
28,Negombo - Colombo,40,90,Normal,1,109,High,3,Down,2,09:00-11:59,3,Youth,2,276.61,6.14,1801.9,40,57
48,Kurunegala - Kandy,80,110,Semi-Luxury,3,359,Medium,2,Down,2,18:00-20:59,6,Adult,3,278.46,4.95,4497.59,18,36
31,Puttalam - Chilaw,40,60,Expressway,2,144,Medium,2,Down,2,06:00-08:59,2,Adult,3,250.45,5.47,1831.71,20,48
10,Kuliyapitiya - Kurunegala,22,40,Semi-Luxury,3,69,Low,1,Down,2,18:00-20:59,6,Adult,3,272.37,6.18,969.02,24,42
42,Hambantota - Matara (via A2),70,90,Normal,1,218,Medium,2,Down,2,15:00-17:59,5,Adult,3,275.52,4.36,4422.39,15,54
36,Matara - Deniyaya,55,100,Normal,1,148,Medium,2,Down,2,00:00-05:59,1,Adult,3,286,5.24,3002.86,12,54
43,Kandy - Nuwara Eliya,75,120,Semi-Luxury,3,354,High,3,Up,1,21:00-23:59,7,Adult,3,280.51,3.94,5335.45,14,37
5,Colombo - Maharagama,16,45,Normal,1,32,Low,1,Up,1,18:00-20:59,6,Adult,3,287.25,6.35,724.05,80,60
23,Matara - Galle,35,50,Semi-Luxury,3,143,Low,1,Up,1,21:00-23:59,7,Adult,3,275.84,6.1,1583.3,22,38
5,Colombo - Maharagama,16,45,Expressway,2,41,High,3,Down,2,00:00-05:59,1,Adult,3,263.14,6.26,672.13,80,42
26,Colombo - Negombo,40,90,Expressway,2,129,Medium,2,Up,1,18:00-20:59,6,Adult,3,284.28,5.26,2161.6,40,38
13,Ella - Badulla,25,40,Normal,1,35,High,3,Down,2,15:00-17:59,5,Senior,4,294.99,5.49,1342.81,20,63
28,Negombo - Colombo,40,90,Semi-Luxury,3,176,Low,1,Up,1,06:00-08:59,2,Adult,3,286.52,4.06,2820.01,40,40
5,Colombo - Maharagama,16,45,Semi-Luxury,3,45,Medium,2,Up,1,21:00-23:59,7,Adult,3,265.17,7.17,591.73,80,36
28,Negombo - Colombo,40,90,Normal,1,106,High,3,Up,1,09:00-11:59,3,Adult,3,270.6,4.97,2179.86,40,65
13,Ella - Badulla,25,40,Semi-Luxury,3,40,Medium,2,Down,2,00:00-05:59,1,Child,1,280.9,6,1169.82,20,42
30,Kandy - Nawalapitiya,40,80,Normal,1,81,Medium,2,Up,1,06:00-08:59,2,Senior,4,283.46,5.49,2065.32,22,73
33,Badulla - Nuwara Eliya,45,60,Semi-Luxury,3,80,Low,1,Up,1,06:00-08:59,2,Child,1,282.23,5.8,2191.15,18,44
27,Colombo - Kalutara,40,60,Semi-Luxury,3,94,High,3,Up,1,12:00-14:59,4,Senior,4,277.35,5.57,1992.97,30,35
6,Colombo - Moratuwa,18,50,Luxury,4,41,High,3,Up,1,15:00-17:59,5,Senior,4,276.39,5.91,842.35,60,32
2,Galle - Unawatuna,8,25,Normal,1,6,High,3,Up,1,09:00-11:59,3,Adult,3,275.57,7.19,306.71,60,54
5,Colombo - Maharagama,16,45,Expressway,2,17,Low,1,Down,2,12:00-14:59,4,Child,1,283.35,6.5,697.64,80,46
6,Colombo - Moratuwa,18,50,Luxury,4,66,High,3,Up,1,09:00-11:59,3,Youth,2,285.72,5.56,925.25,60,28
34,Hatton - Nuwara Eliya,45,90,Normal,1,54,Medium,2,Down,2,00:00-05:59,1,Child,1,275.92,4.94,2514.22,16,53
27,Colombo - Kalutara,40,60,Normal,1,54,High,3,Up,1,18:00-20:59,6,Senior,4,278.54,4.79,2327.23,30,47
2,Galle - Unawatuna,8,25,Normal,1,5,Medium,2,Down,2,00:00-05:59,1,Youth,2,295.03,9.07,260.13,60,50
26,Colombo - Negombo,40,90,Normal,1,52,Medium,2,Up,1,00:00-05:59,1,Child,1,273.09,5.88,1856.93,40,48
35,Colombo - Avissawella,48,110,Semi-Luxury,3,185,Low,1,Up,1,12:00-14:59,4,Adult,3,275.24,4.74,2789.69,30,37
6,Colombo - Moratuwa,18,50,Expressway,2,42,Low,1,Down,2,00:00-05:59,1,Adult,3,280.45,5.82,867.93,60,46
28,Negombo - Colombo,40,90,Normal,1,57,Low,1,Down,2,06:00-08:59,2,Child,1,274.05,5.25,2088.06,40,74
57,Kurunegala - Colombo,100,150,Normal,1,301,High,3,Up,1,21:00-23:59,7,Adult,3,287.63,4.45,6464.75,20,51
35,Colombo - Avissawella,48,110,Normal,1,139,High,3,Down,2,12:00-14:59,4,Adult,3,293.46,5.1,2761.75,30,58
16,Colombo - Panadura,27,60,Normal,1,71,Medium,2,Down,2,15:00-17:59,5,Youth,2,271.23,5.67,1291.68,50,60
35,Colombo - Avissawella,48,110,Normal,1,142,Low,1,Up,1,15:00-17:59,5,Adult,3,298.34,4.62,3103.01,30,62
47,Kandy - Kurunegala,80,110,Semi-Luxury,3,315,High,3,Up,1,21:00-23:59,7,Youth,2,265.95,4.28,4974.29,16,41
55,Ratnapura - Kandy,95,140,Normal,1,291,Medium,2,Up,1,09:00-11:59,3,Adult,3,264.38,5.82,4318.5,14,58
9,Sigiriya - Dambulla,20,30,Luxury,4,70,Low,1,Down,2,21:00-23:59,7,Adult,3,270.13,6.33,853.41,30,29
5,Colombo - Maharagama,16,45,Semi-Luxury,3,25,Low,1,Down,2,12:00-14:59,4,Senior,4,266.21,6.05,704.58,80,42
1,Kandy - Peradeniya,5,15,Normal,1,5,High,3,Up,1,15:00-17:59,5,Adult,3,269.57,7.75,173.95,150,56
84,Anuradhapura - Colombo,220,300,Normal,1,649,High,3,Down,2,12:00-14:59,4,Adult,3,281.41,3.26,18998.1,8,66
30,Kandy - Nawalapitiya,40,80,Normal,1,66,Medium,2,Up,1,06:00-08:59,2,Senior,4,287.88,5.8,1986.97,22,67
1,Kandy - Peradeniya,5,15,Normal,1,5,Low,1,Up,1,00:00-05:59,1,Youth,2,291.46,7.08,205.76,150,58
27,Colombo - Kalutara,40,60,Normal,1,61,Low,1,Up,1,09:00-11:59,3,Child,1,278.4,5.45,2041.93,30,59
8,Ella - Bandarawela,20,35,Semi-Luxury,3,62,High,3,Down,2,15:00-17:59,5,Adult,3,271.92,5.98,909.49,20,49
63,Batticaloa - Trincomalee,120,150,Normal,1,353,Medium,2,Up,1,15:00-17:59,5,Adult,3,283.06,4.99,6801.17,14,78
90,Colombo - Batticaloa,320,450,Expressway,2,1362,High,3,Up,1,00:00-05:59,1,Youth,2,268.19,2.93,29248.05,6,43
9,Sigiriya - Dambulla,20,30,Normal,1,21,Low,1,Down,2,15:00-17:59,5,Child,1,276.73,7.08,782.23,30,46
37,Polonnaruwa - Anuradhapura,60,50,Expressway,2,222,Medium,2,Down,2,18:00-20:59,6,Adult,3,277.84,6.05,2756.36,20,43
61,Trincomalee - Batticaloa,120,150,Luxury,4,567,Medium,2,Up,1,18:00-20:59,6,Adult,3,276.34,4.8,6911.03,14,23
2,Galle - Unawatuna,8,25,Normal,1,5,High,3,Up,1,21:00-23:59,7,Adult,3,290.38,7.93,293.12,60,55
37,Polonnaruwa - Anuradhapura,60,50,Normal,1,175,High,3,Down,2,00:00-05:59,1,Adult,3,272.36,6.47,2524.63,20,61
3,Colombo - Dehiwala,12,30,Semi-Luxury,3,21,Low,1,Down,2,18:00-20:59,6,Adult,3,273.13,6.77,484.33,100,40
35,Colombo - Avissawella,48,110,Normal,1,72,High,3,Up,1,15:00-17:59,5,Child,1,287.56,5,2759.4,30,63
5,Colombo - Maharagama,16,45,Normal,1,17,Low,1,Up,1,06:00-08:59,2,Child,1,260.66,6.37,654.3,80,62
47,Kandy - Kurunegala,80,110,Semi-Luxury,3,363,Low,1,Up,1,00:00-05:59,1,Adult,3,268.32,4.57,4699.53,16,39
35,Colombo - Avissawella,48,110,Normal,1,125,Low,1,Up,1,18:00-20:59,6,Youth,2,281.23,4.73,2850.96,30,63
70,Anuradhapura - Trincomalee,150,200,Normal,1,487,Low,1,Down,2,18:00-20:59,6,Adult,3,273.08,3.45,11860.5,10,55
55,Ratnapura - Kandy,95,140,Semi-Luxury,3,436,High,3,Up,1,09:00-11:59,3,Youth,2,283.08,5.45,4938.73,14,43
83,Kandy - Trincomalee,220,300,Normal,1,616,Medium,2,Up,1,12:00-14:59,4,Adult,3,287.65,4.16,15211.05,6,56
15,Galle - Hikkaduwa,25,60,Semi-Luxury,3,49,Medium,2,Up,1,18:00-20:59,6,Child,1,280.92,5.95,1179.69,30,42
33,Badulla - Nuwara Eliya,45,60,Normal,1,64,Medium,2,Up,1,09:00-11:59,3,Senior,4,278.4,5.5,2277.33,18,57
1,Kandy - Peradeniya,5,15,Semi-Luxury,3,5,Medium,2,Up,1,06:00-08:59,2,Youth,2,274.01,7.64,179.39,150,51
64,Vavuniya - Anuradhapura,120,160,Normal,1,363,Low,1,Down,2,21:00-23:59,7,Youth,2,281.55,5.65,5983.24,12,67
49,Chilaw - Colombo,80,120,Luxury,4,196,Medium,2,Down,2,18:00-20:59,6,Child,1,273.14,5.34,4092.47,16,28
59,Trincomalee - Habarana,110,140,Semi-Luxury,3,418,High,3,Up,1,00:00-05:59,1,Youth,2,279.25,4.22,7277.12,10,39
31,Puttalam - Chilaw,40,60,Semi-Luxury,3,75,Medium,2,Down,2,18:00-20:59,6,Child,1,287.52,5.26,2188.13,20,39
6,Colombo - Moratuwa,18,50,Expressway,2,30,Medium,2,Up,1,09:00-11:59,3,Senior,4,286.51,5.64,914.8,60,47
31,Puttalam - Chilaw,40,60,Luxury,4,192,Medium,2,Up,1,15:00-17:59,5,Adult,3,282.16,6.56,1720.31,20,42
40,Hambantota - Matara,70,90,Luxury,4,341,Medium,2,Up,1,00:00-05:59,1,Youth,2,288.69,4.71,4287.34,15,27
69,Galle - Colombo,135,210,Expressway,2,455,Medium,2,Up,1,06:00-08:59,2,Adult,3,263.01,4.48,7920.5,20,52
27,Colombo - Kalutara,40,60,Semi-Luxury,3,131,Medium,2,Down,2,09:00-11:59,3,Adult,3,277.43,5.54,2003.98,30,39
20,Matara - Weligama,30,50,Normal,1,36,Low,1,Down,2,00:00-05:59,1,Child,1,266.5,7.12,1122.7,28,46
33,Badulla - Nuwara Eliya,45,60,Semi-Luxury,3,179,Low,1,Down,2,21:00-23:59,7,Youth,2,272.88,5.28,2324.64,18,32
44,Nuwara Eliya - Kandy,75,120,Normal,1,138,Medium,2,Up,1,15:00-17:59,5,Senior,4,263.41,3.74,5278.12,12,69
82,Colombo - Anuradhapura,220,300,Normal,1,486,Medium,2,Up,1,09:00-11:59,3,Youth,2,291.12,3.28,19555.42,10,53
13,Ella - Badulla,25,40,Normal,1,62,Medium,2,Up,1,09:00-11:59,3,Adult,3,284.68,5.41,1314.44,20,61
1,Kandy - Peradeniya,5,15,Normal,1,5,High,3,Up,1,06:00-08:59,2,Youth,2,281.33,7.86,178.94,150,64
1,Kandy - Peradeniya,5,15,Normal,1,6,Medium,2,Down,2,12:00-14:59,4,Youth,2,279.26,7.58,184.11,150,58
8,Ella - Bandarawela,20,35,Normal,1,44,Low,1,Down,2,06:00-08:59,2,Youth,2,283.12,5.12,1105.02,20,69
29,Chilaw - Negombo,40,60,Normal,1,56,High,3,Down,2,12:00-14:59,4,Senior,4,276.91,4.91,2255.92,20,52
26,Colombo - Negombo,40,90,Semi-Luxury,3,168,Medium,2,Up,1,15:00-17:59,5,Adult,3,278.89,4.78,2335.8,40,49
43,Kandy - Nuwara Eliya,75,120,Semi-Luxury,3,314,Medium,2,Down,2,18:00-20:59,6,Youth,2,276.9,3.72,5587.35,14,39
48,Kurunegala - Kandy,80,110,Normal,1,221,High,3,Up,1,12:00-14:59,4,Adult,3,265.82,4.95,4296.06,18,53
82,Colombo - Anuradhapura,220,300,Normal,1,651,High,3,Up,1,12:00-14:59,4,Adult,3,265.36,3.32,17597.64,10,45
28,Negombo - Colombo,40,90,Semi-Luxury,3,79,Medium,2,Up,1,21:00-23:59,7,Child,1,271.22,5.83,1861.24,40,38
57,Kurunegala - Colombo,100,150,Normal,1,151,Medium,2,Down,2,15:00-17:59,5,Child,1,281.68,4.37,6449.99,20,66
65,Galle - Hambantota,130,180,Luxury,4,417,Low,1,Up,1,09:00-11:59,3,Senior,4,277.67,4.16,8667.62,12,26
56,Colombo - Kurunegala,100,150,Normal,1,243,High,3,Down,2,12:00-14:59,4,Youth,2,278.92,4.43,6298.46,25,50
11,Colombo - Homagama,23,55,Normal,1,50,High,3,Down,2,00:00-05:59,1,Adult,3,294.1,6.11,1106.62,40,62
5,Colombo - Maharagama,16,45,Normal,1,21,Medium,2,Up,1,09:00-11:59,3,Senior,4,270.78,6.51,665.82,80,54
67,Negombo - Kurunegala,130,180,Semi-Luxury,3,584,Medium,2,Up,1,06:00-08:59,2,Adult,3,289.69,3.82,9847.67,12,40
1,Kandy - Peradeniya,5,15,Normal,1,5,Medium,2,Down,2,06:00-08:59,2,Child,1,287.25,7.21,199.2,150,68
39,Matara - Hambantota,70,90,Normal,1,178,Medium,2,Up,1,12:00-14:59,4,Youth,2,263.32,4.59,4011.9,15,58
11,Colombo - Homagama,23,55,Expressway,2,35,Medium,2,Down,2,12:00-14:59,4,Child,1,283.3,5.83,1117.68,40,43
59,Trincomalee - Habarana,110,140,Normal,1,327,Medium,2,Down,2,18:00-20:59,6,Youth,2,278.95,4.57,6721.58,10,50
2,Galle - Unawatuna,8,25,Semi-Luxury,3,8,High,3,Down,2,09:00-11:59,3,Youth,2,268.51,8.18,262.55,60,39
2,Galle - Unawatuna,8,25,Normal,1,5,Low,1,Down,2,00:00-05:59,1,Child,1,283.61,8.65,262.18,60,45
1,Kandy - Peradeniya,5,15,Semi-Luxury,3,5,Medium,2,Down,2,00:00-05:59,1,Adult,3,274.71,8.42,163.16,150,38
24,Monaragala - Wellawaya,35,60,Normal,1,86,Low,1,Up,1,21:00-23:59,7,Youth,2,287.47,5.98,1683.37,18,51
1,Kandy - Peradeniya,5,15,Expressway,2,5,Medium,2,Up,1,12:00-14:59,4,Child,1,268.36,7.18,186.87,150,48
45,Kandy - Hatton,75,140,Semi-Luxury,3,152,High,3,Down,2,18:00-20:59,6,Child,1,283.02,4.44,4781.34,12,46
26,Colombo - Negombo,40,90,Normal,1,118,High,3,Up,1,15:00-17:59,5,Adult,3,277.71,5.99,1852.97,40,55
16,Colombo - Panadura,27,60,Normal,1,70,Medium,2,Up,1,06:00-08:59,2,Adult,3,283.89,5.53,1386.37,50,63
1,Kandy - Peradeniya,5,15,Luxury,4,5,High,3,Up,1,21:00-23:59,7,Adult,3,283.19,7.48,189.32,150,29
17,Wariyapola - Kurunegala,28,50,Semi-Luxury,3,96,High,3,Up,1,00:00-05:59,1,Youth,2,276.93,5.74,1351.34,20,42
22,Kandy - Matale,35,50,Normal,1,86,Medium,2,Down,2,06:00-08:59,2,Adult,3,281.98,5.74,1718.67,25,58
3,Colombo - Dehiwala,12,30,Normal,1,21,High,3,Down,2,15:00-17:59,5,Adult,3,287.41,7.86,438.67,100,52
5,Colombo - Maharagama,16,45,Luxury,4,53,Medium,2,Up,1,12:00-14:59,4,Youth,2,281.32,6.45,698.2,80,27
13,Ella - Badulla,25,40,Semi-Luxury,3,55,Medium,2,Down,2,06:00-08:59,2,Senior,4,270.27,6.19,1091.86,20,43
27,Colombo - Kalutara,40,60,Normal,1,55,Low,1,Down,2,06:00-08:59,2,Child,1,270.72,4.6,2351.58,30,54
29,Chilaw - Negombo,40,60,Semi-Luxury,3,90,Medium,2,Down,2,00:00-05:59,1,Senior,4,256.13,6.26,1636.34,20,47
26,Colombo - Negombo,40,90,Normal,1,92,Low,1,Up,1,18:00-20:59,6,Youth,2,272.31,4.73,2304.54,40,54
16,Colombo - Panadura,27,60,Normal,1,63,Low,1,Down,2,15:00-17:59,5,Adult,3,272.82,5.84,1260.91,50,60
45,Kandy - Hatton,75,140,Normal,1,207,High,3,Up,1,00:00-05:59,1,Adult,3,275.25,3.45,5984.07,12,58
14,Kurunegala - Pothuhera,25,45,Normal,1,54,Medium,2,Down,2,21:00-23:59,7,Adult,3,268.04,5.93,1130.43,22,67
37,Polonnaruwa - Anuradhapura,60,50,Normal,1,155,Medium,2,Up,1,12:00-14:59,4,Youth,2,268.61,5.82,2767.25,20,58
25,Colombo - Gampaha,37,70,Normal,1,96,Low,1,Up,1,00:00-05:59,1,Adult,3,288.47,5.21,2047.9,45,49
6,Colombo - Moratuwa,18,50,Semi-Luxury,3,54,Medium,2,Up,1,18:00-20:59,6,Adult,3,277.99,6.12,817.75,60,37
35,Colombo - Avissawella,48,110,Normal,1,134,Medium,2,Down,2,18:00-20:59,6,Adult,3,298.76,5.07,2826.87,30,56
20,Matara - Weligama,30,50,Luxury,4,139,High,3,Down,2,15:00-17:59,5,Youth,2,287.57,6.14,1406,28,28
5,Colombo - Maharagama,16,45,Normal,1,15,Medium,2,Up,1,18:00-20:59,6,Child,1,269,6.25,688.1,80,52
83,Kandy - Trincomalee,220,300,Normal,1,638,High,3,Up,1,21:00-23:59,7,Youth,2,285.99,2.99,21014.9,6,54
33,Badulla - Nuwara Eliya,45,60,Semi-Luxury,3,88,Medium,2,Down,2,21:00-23:59,7,Child,1,279.76,4.98,2528.33,18,38
24,Monaragala - Wellawaya,35,60,Luxury,4,160,High,3,Up,1,21:00-23:59,7,Youth,2,273.57,5.7,1680.44,18,27
33,Badulla - Nuwara Eliya,45,60,Semi-Luxury,3,209,Low,1,Up,1,06:00-08:59,2,Youth,2,285.62,5.26,2445.23,18,46
55,Ratnapura - Kandy,95,140,Semi-Luxury,3,402,Medium,2,Up,1,09:00-11:59,3,Youth,2,266.79,4.35,5831.81,14,32
38,Kandy - Dambulla,70,110,Normal,1,205,High,3,Up,1,00:00-05:59,1,Youth,2,278.34,5.79,3365.4,18,55
6,Colombo - Moratuwa,18,50,Semi-Luxury,3,55,Medium,2,Up,1,21:00-23:59,7,Adult,3,263.41,6.13,773.94,60,36
68,Colombo - Galle,135,210,Semi-Luxury,3,580,Medium,2,Up,1,18:00-20:59,6,Adult,3,287.03,4.17,9293.33,30,44
91,Batticaloa - Colombo,320,450,Normal,1,705,High,3,Up,1,15:00-17:59,5,Senior,4,277.25,3.48,25511.16,5,72
42,Hambantota - Matara (via A2),70,90,Normal,1,201,Low,1,Up,1,21:00-23:59,7,Adult,3,280.16,4.44,4416.29,15,54
30,Kandy - Nawalapitiya,40,80,Semi-Luxury,3,147,Medium,2,Down,2,09:00-11:59,3,Youth,2,280.56,5.38,2085.33,22,38
4,Colombo - Wattala,15,40,Expressway,2,35,High,3,Down,2,09:00-11:59,3,Adult,3,286.4,6.35,676.09,70,49
68,Colombo - Galle,135,210,Semi-Luxury,3,636,Low,1,Down,2,15:00-17:59,5,Adult,3,269.8,3.81,9555.87,30,45
45,Kandy - Hatton,75,140,Semi-Luxury,3,186,High,3,Down,2,00:00-05:59,1,Senior,4,281.67,4.26,4955.97,12,35
4,Colombo - Wattala,15,40,Semi-Luxury,3,42,Medium,2,Up,1,00:00-05:59,1,Adult,3,275,6.84,602.68,70,37
5,Colombo - Maharagama,16,45,Semi-Luxury,3,22,High,3,Up,1,06:00-08:59,2,Child,1,265.27,6.75,628.65,80,43
12,Habarana - Sigiriya,23,35,Normal,1,58,Medium,2,Up,1,06:00-08:59,2,Youth,2,277.63,6.32,1010.12,30,72
76,Colombo - Chilaw (via Puttalam),180,240,Normal,1,539,Medium,2,Down,2,15:00-17:59,5,Adult,3,287.84,3.89,13334.81,8,70
7,Colombo - Piliyandala,20,50,Normal,1,40,Medium,2,Up,1,18:00-20:59,6,Adult,3,272.24,5.66,961.95,35,63
85,Colombo - Bandarawela,220,360,Normal,1,622,High,3,Down,2,12:00-14:59,4,Adult,3,275.5,3.4,17834.72,6,44
5,Colombo - Maharagama,16,45,Luxury,4,32,High,3,Down,2,09:00-11:59,3,Senior,4,272.54,6.17,706.7,80,33
3,Colombo - Dehiwala,12,30,Luxury,4,34,High,3,Up,1,15:00-17:59,5,Youth,2,261.26,6.55,478.55,100,34
30,Kandy - Nawalapitiya,40,80,Semi-Luxury,3,166,High,3,Down,2,00:00-05:59,1,Adult,3,276.87,5.68,1951.09,22,41
29,Chilaw - Negombo,40,60,Normal,1,98,Low,1,Down,2,09:00-11:59,3,Adult,3,284.57,4.9,2321.8,20,51
90,Colombo - Batticaloa,320,450,Normal,1,920,High,3,Down,2,00:00-05:59,1,Adult,3,277.65,3.55,25060.19,6,57
60,Colombo - Kandy,120,180,Expressway,2,437,Medium,2,Up,1,21:00-23:59,7,Adult,3,280.82,4.12,8176.94,20,38
46,Colombo - Chilaw,80,120,Normal,1,225,Medium,2,Up,1,21:00-23:59,7,Adult,3,273.89,5.52,3966.59,18,59
23,Matara - Galle,35,50,Luxury,4,169,High,3,Up,1,09:00-11:59,3,Adult,3,275.9,5.21,1853.74,22,28
4,Colombo - Wattala,15,40,Semi-Luxury,3,26,Medium,2,Down,2,00:00-05:59,1,Senior,4,285.54,5.92,723.39,70,44
49,Chilaw - Colombo,80,120,Normal,1,212,High,3,Down,2,12:00-14:59,4,Adult,3,285.48,4.73,4826.79,16,52
60,Colombo - Kandy,120,180,Luxury,4,355,High,3,Down,2,15:00-17:59,5,Child,1,291.25,3.45,10136.77,20,34
3,Colombo - Dehiwala,12,30,Luxury,4,32,High,3,Down,2,00:00-05:59,1,Adult,3,282.96,7.54,450.59,100,28
4,Colombo - Wattala,15,40,Expressway,2,36,Medium,2,Down,2,12:00-14:59,4,Adult,3,279.08,7.04,594.74,70,56
4,Colombo - Wattala,15,40,Normal,1,30,High,3,Up,1,00:00-05:59,1,Adult,3,282.8,6.65,637.79,70,56
1,Kandy - Peradeniya,5,15,Luxury,4,5,High,3,Down,2,00:00-05:59,1,Adult,3,274.28,7.15,191.72,150,29
1,Kandy - Peradeniya,5,15,Normal,1,5,Medium,2,Up,1,09:00-11:59,3,Youth,2,268.95,9.11,147.67,150,55
78,Colombo - Polonnaruwa,210,280,Semi-Luxury,3,810,High,3,Down,2,21:00-23:59,7,Adult,3,275.46,4.19,13812.39,12,42
4,Colombo - Wattala,15,40,Semi-Luxury,3,44,Low,1,Down,2,18:00-20:59,6,Adult,3,271.68,6.36,641.2,70,43
74,Nuwara Eliya - Colombo,180,300,Semi-Luxury,3,805,Low,1,Down,2,21:00-23:59,7,Adult,3,281.11,3.74,13515.68,6,35
19,Tissamaharama - Kataragama,30,45,Normal,1,72,Medium,2,Up,1,06:00-08:59,2,Adult,3,278.26,6.65,1255.76,22,56
68,Colombo - Galle,135,210,Normal,1,433,Medium,2,Down,2,18:00-20:59,6,Youth,2,268.68,4.36,8321.82,30,50
3,Colombo - Dehiwala,12,30,Luxury,4,19,High,3,Down,2,21:00-23:59,7,Senior,4,273.65,6.62,496.26,100,26
4,Colombo - Wattala,15,40,Luxury,4,50,Low,1,Up,1,18:00-20:59,6,Adult,3,283.07,5.96,712.59,70,30
30,Kandy - Nawalapitiya,40,80,Normal,1,105,High,3,Up,1,15:00-17:59,5,Adult,3,274.29,5.09,2154.2,22,72
2,Galle - Unawatuna,8,25,Semi-Luxury,3,6,Medium,2,Up,1,15:00-17:59,5,Senior,4,283.77,6.51,348.82,60,52
19,Tissamaharama - Kataragama,30,45,Semi-Luxury,3,106,Medium,2,Down,2,21:00-23:59,7,Adult,3,273.9,6.07,1354.14,22,40
11,Colombo - Homagama,23,55,Normal,1,23,Medium,2,Down,2,00:00-05:59,1,Child,1,283.42,5.73,1137.05,40,53
35,Colombo - Avissawella,48,110,Normal,1,70,High,3,Down,2,15:00-17:59,5,Child,1,262.3,5.2,2422.25,30,64
20,Matara - Weligama,30,50,Semi-Luxury,3,125,High,3,Up,1,06:00-08:59,2,Adult,3,282,6.52,1296.73,28,51
24,Monaragala - Wellawaya,35,60,Normal,1,90,Low,1,Down,2,09:00-11:59,3,Youth,2,280.54,5.45,1801.09,18,58
42,Hambantota - Matara (via A2),70,90,Normal,1,128,High,3,Up,1,12:00-14:59,4,Senior,4,269.33,5.06,3728.13,15,46
25,Colombo - Gampaha,37,70,Normal,1,60,High,3,Down,2,21:00-23:59,7,Senior,4,285.03,4.94,2135.26,45,46
26,Colombo - Negombo,40,90,Normal,1,68,Medium,2,Up,1,00:00-05:59,1,Senior,4,302.98,5.51,2200.57,40,56
82,Colombo - Anuradhapura,220,300,Normal,1,648,Low,1,Up,1,21:00-23:59,7,Youth,2,269.95,3.55,16750.44,10,45
6,Colombo - Moratuwa,18,50,Normal,1,42,High,3,Down,2,21:00-23:59,7,Adult,3,283.91,5.82,878.05,60,57
37,Polonnaruwa - Anuradhapura,60,50,Normal,1,76,Medium,2,Down,2,18:00-20:59,6,Child,1,279,5.38,3109.79,20,52
45,Kandy - Hatton,75,140,Normal,1,110,Medium,2,Down,2,15:00-17:59,5,Senior,4,286.17,3.78,5677.26,12,66
55,Ratnapura - Kandy,95,140,Normal,1,268,Low,1,Down,2,21:00-23:59,7,Adult,3,285,4.97,5447.04,14,58
37,Polonnaruwa - Anuradhapura,60,50,Normal,1,95,High,3,Down,2,09:00-11:59,3,Senior,4,282.73,5.3,3199.97,20,58
5,Colombo - Maharagama,16,45,Normal,1,17,High,3,Down,2,00:00-05:59,1,Senior,4,276.77,7.02,631.11,80,49
24,Monaragala - Wellawaya,35,60,Normal,1,89,High,3,Down,2,09:00-11:59,3,Adult,3,285.26,6,1664.89,18,55
78,Colombo - Polonnaruwa,210,280,Expressway,2,762,High,3,Down,2,18:00-20:59,6,Adult,3,285.43,4.11,14584.5,12,46
20,Matara - Weligama,30,50,Expressway,2,92,Medium,2,Up,1,21:00-23:59,7,Youth,2,286.6,6.2,1386.83,28,39
5,Colombo - Maharagama,16,45,Luxury,4,54,Medium,2,Down,2,18:00-20:59,6,Adult,3,259.56,4.88,851.39,80,25
60,Colombo - Kandy,120,180,Normal,1,186,High,3,Down,2,06:00-08:59,2,Child,1,267.05,3.93,8158.65,20,57
48,Kurunegala - Kandy,80,110,Expressway,2,328,Medium,2,Down,2,00:00-05:59,1,Adult,3,264.54,5.26,4023.71,18,42
9,Sigiriya - Dambulla,20,30,Normal,1,39,Medium,2,Up,1,06:00-08:59,2,Adult,3,286.05,6,952.95,30,69
